"Item_Stock_No";"In_Stock";"Item_Reserved_YN";"Shelf_Location";"Platform_Title_Id";"Rental_Fee";"Late_Fee"
"A12662";"1";"N";"A12662";"200";"7.9900";"2.9900"
"A12663";"1";"N";"A12663";"201";"5.9900";"2.9900"
"A12664";"1";"N";"A12664";"202";"5.9900";"2.9900"
"A12665";"1";"N";"A12665";"203";"5.9900";"2.9900"
"A12665";"1";"N";"A12665";"204";"5.9900";"2.9900"
"A12666";"1";"N";"A12666";"205";"7.9900";"2.9900"
"A12667";"1";"N";"A12667";"206";"7.9900";"2.9900"
"A12668";"1";"N";"A12668";"207";"5.9900";"2.9900"
"A12668";"1";"N";"A12668";"208";"5.9900";"2.9900"
"A12669";"1";"N";"A12669";"209";"5.9900";"2.9900"
"A12670";"1";"N";"A12670";"210";"5.9900";"2.9900"
"A12671";"1";"N";"A12671";"211";"5.9900";"2.9900"
"A12671";"1";"N";"A12671";"212";"5.9900";"2.9900"
"A12672";"1";"N";"A12672";"213";"7.9900";"2.9900"
"A12673";"1";"N";"A12673";"214";"5.9900";"2.9900"
"A12674";"1";"N";"A12674";"215";"7.9900";"2.9900"
"A12674";"1";"N";"A12674";"216";"7.9900";"2.9900"
"A12675";"1";"N";"A12675";"217";"5.9900";"2.9900"
"A12676";"1";"N";"A12676";"218";"5.9900";"2.9900"
"A12677";"1";"N";"A12677";"219";"7.9900";"2.9900"
"A12678";"1";"N";"A12678";"220";"7.9900";"2.9900"
"A12678";"1";"N";"A12678";"221";"7.9900";"2.9900"
"A12679";"1";"N";"A12679";"222";"5.9900";"2.9900"
"A12680";"1";"N";"A12680";"223";"5.9900";"2.9900"
"A12680";"1";"N";"A12680";"224";"5.9900";"2.9900"
"A12681";"1";"N";"A12681";"225";"5.9900";"2.9900"
"A12682";"1";"N";"A12682";"226";"5.9900";"2.9900"
"A12683";"1";"N";"A12683";"227";"5.9900";"2.9900"
"A12684";"1";"N";"A12684";"228";"5.9900";"2.9900"
"A12685";"1";"N";"A12685";"229";"5.9900";"2.9900"
"A12686";"1";"N";"A12686";"230";"5.9900";"2.9900"
"A12687";"1";"N";"A12687";"231";"5.9900";"2.9900"
"A12688";"1";"N";"A12688";"232";"7.9900";"2.9900"
"A12689";"1";"N";"A12689";"233";"5.9900";"2.9900"
"A12690";"1";"N";"A12690";"234";"7.9900";"2.9900"
"A12691";"1";"N";"A12691";"235";"5.9900";"2.9900"
"A12692";"1";"N";"A12692";"236";"5.9900";"2.9900"
"A12693";"1";"N";"A12693";"237";"5.9900";"2.9900"
"A12694";"1";"N";"A12694";"238";"7.9900";"2.9900"
"A12694";"1";"N";"A12694";"239";"7.9900";"2.9900"
"A12695";"1";"N";"A12695";"240";"7.9900";"2.9900"
"A12695";"1";"N";"A12695";"241";"7.9900";"2.9900"
"A12697";"1";"N";"A12697";"242";"7.9900";"2.9900"
"A12697";"1";"N";"A12697";"243";"7.9900";"2.9900"
"A12698";"1";"N";"A12698";"244";"5.9900";"2.9900"
"A12698";"1";"N";"A12698";"245";"5.9900";"2.9900"
"A12699";"1";"N";"A12699";"246";"5.9900";"2.9900"
"A12700";"1";"N";"A12700";"247";"5.9900";"2.9900"
"A12701";"1";"N";"A12701";"248";"5.9900";"2.9900"
"A12702";"1";"N";"A12702";"249";"5.9900";"2.9900"
"A12702";"1";"N";"A12702";"250";"5.9900";"2.9900"
"A12703";"1";"N";"A12703";"251";"5.9900";"2.9900"
"A12703";"1";"N";"A12703";"252";"5.9900";"2.9900"
"A12704";"1";"N";"A12704";"253";"5.9900";"2.9900"
"A12705";"1";"N";"A12705";"254";"4.9900";"2.9900"
"A12706";"1";"N";"A12706";"255";"5.9900";"2.9900"
"A12706";"1";"N";"A12706";"256";"5.9900";"2.9900"
"A12707";"1";"N";"A12707";"257";"5.9900";"2.9900"
"A12708";"1";"N";"A12708";"258";"5.9900";"2.9900"
"A12709";"1";"N";"A12709";"259";"5.9900";"2.9900"
"A12710";"1";"N";"A12710";"260";"5.9900";"2.9900"
"A12711";"1";"N";"A12711";"261";"7.9900";"2.9900"
"A12711";"1";"N";"A12711";"262";"7.9900";"2.9900"
"A12713";"1";"N";"A12713";"263";"7.9900";"2.9900"
"A12714";"1";"N";"A12714";"264";"5.9900";"2.9900"
"A12714";"1";"N";"A12714";"265";"5.9900";"2.9900"
"A12715";"1";"N";"A12715";"266";"5.9900";"2.9900"
"A12716";"1";"N";"A12716";"267";"5.9900";"2.9900"
"A12717";"1";"N";"A12717";"268";"5.9900";"2.9900"
"A12718";"1";"N";"A12718";"269";"5.9900";"2.9900"
"A12718";"1";"N";"A12718";"270";"5.9900";"2.9900"
"A12719";"1";"N";"A12719";"271";"5.9900";"2.9900"
"A12720";"1";"N";"A12720";"272";"4.9900";"2.9900"
"A12721";"1";"N";"A12721";"273";"5.9900";"2.9900"
"A12721";"1";"N";"A12721";"274";"5.9900";"2.9900"
"A12722";"1";"N";"A12722";"275";"7.9900";"2.9900"
"A12722";"1";"N";"A12722";"276";"7.9900";"2.9900"
"A12723";"1";"N";"A12723";"277";"4.9900";"2.9900"
"A12723";"1";"N";"A12723";"278";"4.9900";"2.9900"
"A12723";"1";"N";"A12723";"279";"4.9900";"2.9900"
"A12724";"1";"N";"A12724";"280";"5.9900";"2.9900"
"A12724";"1";"N";"A12724";"281";"5.9900";"2.9900"
"A12725";"1";"N";"A12725";"282";"5.9900";"2.9900"
"A12726";"1";"N";"A12726";"283";"7.9900";"2.9900"
"A12727";"1";"N";"A12727";"284";"7.9900";"2.9900"
"A12728";"1";"N";"A12728";"285";"7.9900";"2.9900"
"A12729";"1";"N";"A12729";"286";"5.9900";"2.9900"
"A12729";"1";"N";"A12729";"287";"5.9900";"2.9900"
"A12731";"1";"N";"A12731";"288";"7.9900";"2.9900"
"A12732";"1";"N";"A12732";"289";"5.9900";"2.9900"
"A12733";"1";"N";"A12733";"290";"5.9900";"2.9900"
"A12734";"1";"N";"A12734";"291";"7.9900";"2.9900"
"A12735";"1";"N";"A12735";"292";"5.9900";"2.9900"
"A12736";"1";"N";"A12736";"293";"5.9900";"2.9900"
"A12737";"1";"N";"A12737";"294";"7.9900";"2.9900"
"A12737";"1";"N";"A12737";"295";"7.9900";"2.9900"
"A12738";"1";"N";"A12738";"296";"7.9900";"2.9900"
"A12738";"1";"N";"A12738";"297";"7.9900";"2.9900"
"A12739";"1";"N";"A12739";"298";"5.9900";"2.9900"
"A12739";"1";"N";"A12739";"299";"5.9900";"2.9900"
"A12740";"1";"N";"A12740";"300";"5.9900";"2.9900"
"A12741";"1";"N";"A12741";"301";"5.9900";"2.9900"
"A12741";"1";"N";"A12741";"302";"5.9900";"2.9900"
"A12742";"1";"N";"A12742";"303";"5.9900";"2.9900"
"A12743";"1";"N";"A12743";"304";"5.9900";"2.9900"
"A12744";"1";"N";"A12744";"305";"7.9900";"2.9900"
"A12744";"1";"N";"A12744";"306";"7.9900";"2.9900"
"A12744";"1";"N";"A12744";"307";"7.9900";"2.9900"
"A12744";"1";"N";"A12744";"308";"7.9900";"2.9900"
"A12745";"1";"N";"A12745";"309";"7.9900";"2.9900"
"A12745";"1";"N";"A12745";"310";"7.9900";"2.9900"
"A12745";"1";"N";"A12745";"311";"7.9900";"2.9900"
"A12745";"1";"N";"A12745";"312";"7.9900";"2.9900"
"A12747";"1";"N";"A12747";"313";"5.9900";"2.9900"
"A12747";"1";"N";"A12747";"314";"5.9900";"2.9900"
"A12748";"1";"N";"A12748";"315";"5.9900";"2.9900"
"A12748";"1";"N";"A12748";"316";"5.9900";"2.9900"
"A12749";"1";"N";"A12749";"317";"5.9900";"2.9900"
"A12750";"1";"N";"A12750";"318";"5.9900";"2.9900"
"A12750";"1";"N";"A12750";"319";"5.9900";"2.9900"
"A12751";"1";"N";"A12751";"320";"5.9900";"2.9900"
"A12752";"1";"N";"A12752";"321";"5.9900";"2.9900"
"A12753";"1";"N";"A12753";"322";"4.9900";"2.9900"
"A12753";"1";"N";"A12753";"323";"4.9900";"2.9900"
"A12753";"1";"N";"A12753";"324";"4.9900";"2.9900"
"A12755";"1";"N";"A12755";"325";"4.9900";"2.9900"
"A12756";"1";"N";"A12756";"326";"4.9900";"2.9900"
"A12757";"1";"N";"A12757";"327";"5.9900";"2.9900"
"A12758";"1";"N";"A12758";"328";"5.9900";"2.9900"
"A12759";"1";"N";"A12759";"329";"5.9900";"2.9900"
"A12759";"1";"N";"A12759";"330";"5.9900";"2.9900"
"A12760";"1";"N";"A12760";"331";"5.9900";"2.9900"
"A12760";"1";"N";"A12760";"332";"5.9900";"2.9900"
"A12761";"1";"N";"A12761";"333";"5.9900";"2.9900"
"A12761";"1";"N";"A12761";"334";"5.9900";"2.9900"
"A12762";"1";"N";"A12762";"335";"5.9900";"2.9900"
"A12762";"1";"N";"A12762";"336";"5.9900";"2.9900"
"A12763";"1";"N";"A12763";"337";"4.9900";"2.9900"
"A12763";"1";"N";"A12763";"338";"4.9900";"2.9900"
"A12763";"1";"N";"A12763";"339";"4.9900";"2.9900"
"A12764";"1";"N";"A12764";"340";"5.9900";"2.9900"
"A12764";"1";"N";"A12764";"341";"5.9900";"2.9900"
"A12765";"1";"N";"A12765";"342";"5.9900";"2.9900"
"A12765";"1";"N";"A12765";"343";"5.9900";"2.9900"
"A12766";"1";"N";"A12766";"344";"5.9900";"2.9900"
"A12767";"1";"N";"A12767";"345";"7.9900";"2.9900"
"A12768";"1";"N";"A12768";"346";"5.9900";"2.9900"
"A12768";"1";"N";"A12768";"347";"5.9900";"2.9900"
"A12769";"1";"N";"A12769";"348";"5.9900";"2.9900"
"A12770";"1";"N";"A12770";"349";"7.9900";"2.9900"
"A12770";"1";"N";"A12770";"350";"7.9900";"2.9900"
"A12772";"1";"N";"A12772";"351";"5.9900";"2.9900"
"A12773";"1";"N";"A12773";"352";"5.9900";"2.9900"
"A12774";"1";"N";"A12774";"353";"5.9900";"2.9900"
"A12775";"1";"N";"A12775";"354";"5.9900";"2.9900"
"A12776";"1";"N";"A12776";"355";"5.9900";"2.9900"
"A12776";"1";"N";"A12776";"356";"5.9900";"2.9900"
"A12777";"1";"N";"A12777";"357";"5.9900";"2.9900"
"A12778";"1";"N";"A12778";"358";"5.9900";"2.9900"
"A12779";"1";"N";"A12779";"359";"5.9900";"2.9900"
"A12780";"1";"N";"A12780";"360";"5.9900";"2.9900"
"A12781";"1";"N";"A12781";"361";"5.9900";"2.9900"
"A12782";"1";"N";"A12782";"362";"5.9900";"2.9900"
"A12782";"1";"N";"A12782";"363";"5.9900";"2.9900"
"A12783";"1";"N";"A12783";"364";"5.9900";"2.9900"
"A12784";"1";"N";"A12784";"365";"5.9900";"2.9900"
"A12785";"1";"N";"A12785";"366";"5.9900";"2.9900"
"A12785";"1";"N";"A12785";"367";"5.9900";"2.9900"
"A12787";"1";"N";"A12787";"368";"5.9900";"2.9900"
"A12787";"1";"N";"A12787";"369";"5.9900";"2.9900"
"A12788";"1";"N";"A12788";"370";"5.9900";"2.9900"
"A12789";"1";"N";"A12789";"371";"5.9900";"2.9900"
"A12790";"1";"N";"A12790";"372";"5.9900";"2.9900"
"A12790";"1";"N";"A12790";"373";"5.9900";"2.9900"
"A12791";"1";"N";"A12791";"374";"5.9900";"2.9900"
"A12792";"1";"N";"A12792";"375";"5.9900";"2.9900"
"A12793";"1";"N";"A12793";"376";"5.9900";"2.9900"
"A12794";"1";"N";"A12794";"377";"7.9900";"2.9900"
"A12795";"1";"N";"A12795";"378";"5.9900";"2.9900"
"A12795";"1";"N";"A12795";"379";"5.9900";"2.9900"
"A12796";"1";"N";"A12796";"380";"5.9900";"2.9900"
"A12797";"1";"N";"A12797";"381";"5.9900";"2.9900"
"A12798";"1";"N";"A12798";"382";"5.9900";"2.9900"
"A12799";"1";"N";"A12799";"383";"7.9900";"2.9900"
"A12800";"1";"N";"A12800";"384";"5.9900";"2.9900"
"A12800";"1";"N";"A12800";"385";"5.9900";"2.9900"
"A12801";"1";"N";"A12801";"386";"5.9900";"2.9900"
"A12801";"1";"N";"A12801";"387";"5.9900";"2.9900"
"A12802";"1";"N";"A12802";"388";"5.9900";"2.9900"
"A12803";"1";"N";"A12803";"389";"5.9900";"2.9900"
"A12804";"1";"N";"A12804";"390";"5.9900";"2.9900"
"A12805";"1";"N";"A12805";"391";"5.9900";"2.9900"
"A12805";"1";"N";"A12805";"392";"5.9900";"2.9900"
"A12806";"1";"N";"A12806";"393";"5.9900";"2.9900"
"A12806";"1";"N";"A12806";"394";"5.9900";"2.9900"
"A12807";"1";"N";"A12807";"395";"7.9900";"2.9900"
"A12808";"1";"N";"A12808";"396";"5.9900";"2.9900"
"A12809";"1";"N";"A12809";"397";"5.9900";"2.9900"
"A12809";"1";"N";"A12809";"398";"5.9900";"2.9900"
"A12810";"1";"N";"A12810";"399";"5.9900";"2.9900"
"A12811";"1";"N";"A12811";"400";"7.9900";"2.9900"
"A12811";"1";"N";"A12811";"401";"7.9900";"2.9900"
"A12811";"1";"N";"A12811";"402";"7.9900";"2.9900"
"A12812";"1";"N";"A12812";"403";"5.9900";"2.9900"
"A12812";"1";"N";"A12812";"404";"5.9900";"2.9900"
"A12813";"1";"N";"A12813";"405";"5.9900";"2.9900"
"A12813";"1";"N";"A12813";"406";"5.9900";"2.9900"
"A12814";"1";"N";"A12814";"407";"5.9900";"2.9900"
"A12815";"1";"N";"A12815";"408";"5.9900";"2.9900"
"A12815";"1";"N";"A12815";"409";"5.9900";"2.9900"
"A12816";"1";"N";"A12816";"410";"5.9900";"2.9900"
"A12816";"1";"N";"A12816";"411";"5.9900";"2.9900"
"A12817";"1";"N";"A12817";"412";"5.9900";"2.9900"
"A12818";"1";"N";"A12818";"413";"5.9900";"2.9900"
"A12819";"1";"N";"A12819";"414";"5.9900";"2.9900"
"A12819";"1";"N";"A12819";"415";"5.9900";"2.9900"
"A12820";"1";"N";"A12820";"416";"5.9900";"2.9900"
"A12821";"1";"N";"A12821";"417";"7.9900";"2.9900"
"A12822";"1";"N";"A12822";"418";"5.9900";"2.9900"
"A12822";"1";"N";"A12822";"419";"5.9900";"2.9900"
"A12823";"1";"N";"A12823";"420";"5.9900";"2.9900"
"A12824";"1";"N";"A12824";"421";"7.9900";"2.9900"
"A12825";"1";"N";"A12825";"422";"7.9900";"2.9900"
"A12826";"1";"N";"A12826";"423";"7.9900";"2.9900"
"A12827";"1";"N";"A12827";"424";"7.9900";"2.9900"
"A12828";"1";"N";"A12828";"425";"5.9900";"2.9900"
"A12829";"1";"N";"A12829";"426";"5.9900";"2.9900"
"A12830";"1";"N";"A12830";"427";"5.9900";"2.9900"
"A12830";"1";"N";"A12830";"428";"5.9900";"2.9900"
"A12831";"1";"N";"A12831";"429";"5.9900";"2.9900"
"A12832";"1";"N";"A12832";"430";"5.9900";"2.9900"
"A12832";"1";"N";"A12832";"431";"5.9900";"2.9900"
"A12833";"1";"N";"A12833";"432";"5.9900";"2.9900"
"A12833";"1";"N";"A12833";"433";"5.9900";"2.9900"
"A12834";"1";"N";"A12834";"434";"5.9900";"2.9900"
"A12835";"1";"N";"A12835";"435";"5.9900";"2.9900"
"A12836";"1";"N";"A12836";"436";"5.9900";"2.9900"
"A12837";"1";"N";"A12837";"437";"5.9900";"2.9900"
"A12838";"1";"N";"A12838";"438";"5.9900";"2.9900"
"A12838";"1";"N";"A12838";"439";"5.9900";"2.9900"
"A12839";"1";"N";"A12839";"440";"5.9900";"2.9900"
"A12839";"1";"N";"A12839";"441";"5.9900";"2.9900"
"A12840";"1";"N";"A12840";"442";"5.9900";"2.9900"
"A12840";"1";"N";"A12840";"443";"5.9900";"2.9900"
"A12841";"1";"N";"A12841";"444";"5.9900";"2.9900"
"A12842";"1";"N";"A12842";"445";"5.9900";"2.9900"
"A12842";"1";"N";"A12842";"446";"5.9900";"2.9900"
"A12843";"1";"N";"A12843";"447";"5.9900";"2.9900"
"A12844";"1";"N";"A12844";"448";"5.9900";"2.9900"
"A12845";"1";"N";"A12845";"449";"7.9900";"2.9900"
"A12845";"1";"N";"A12845";"450";"7.9900";"2.9900"
"A12846";"1";"N";"A12846";"451";"5.9900";"2.9900"
"A12846";"1";"N";"A12846";"452";"5.9900";"2.9900"
"A12847";"1";"N";"A12847";"453";"7.9900";"2.9900"
"A12847";"1";"N";"A12847";"454";"7.9900";"2.9900"
"A12847";"1";"N";"A12847";"455";"7.9900";"2.9900"
"A12848";"1";"N";"A12848";"456";"5.9900";"2.9900"
"A12848";"1";"N";"A12848";"457";"5.9900";"2.9900"
"A12850";"1";"N";"A12850";"458";"5.9900";"2.9900"
"A12851";"1";"N";"A12851";"459";"5.9900";"2.9900"
"A12851";"1";"N";"A12851";"460";"5.9900";"2.9900"
"A12852";"1";"N";"A12852";"461";"5.9900";"2.9900"
"A12852";"1";"N";"A12852";"462";"5.9900";"2.9900"
"A12853";"1";"N";"A12853";"463";"7.9900";"2.9900"
"A12854";"1";"N";"A12854";"464";"7.9900";"2.9900"
"A12855";"1";"N";"A12855";"465";"5.9900";"2.9900"
"A12855";"1";"N";"A12855";"466";"5.9900";"2.9900"
"A12856";"1";"N";"A12856";"467";"7.9900";"2.9900"
"A12856";"1";"N";"A12856";"468";"7.9900";"2.9900"
"A12856";"1";"N";"A12856";"469";"7.9900";"2.9900"
"A12858";"1";"N";"A12858";"470";"5.9900";"2.9900"
"A12859";"1";"N";"A12859";"471";"5.9900";"2.9900"
"A12859";"1";"N";"A12859";"472";"5.9900";"2.9900"
"A12860";"1";"N";"A12860";"473";"5.9900";"2.9900"
"A12861";"1";"N";"A12861";"474";"5.9900";"2.9900"
"A12862";"1";"N";"A12862";"475";"5.9900";"2.9900"
"A12863";"1";"N";"A12863";"476";"5.9900";"2.9900"
"A12863";"1";"N";"A12863";"477";"5.9900";"2.9900"
"A12864";"1";"N";"A12864";"478";"5.9900";"2.9900"
"A12865";"1";"N";"A12865";"479";"5.9900";"2.9900"
"A12866";"1";"N";"A12866";"480";"5.9900";"2.9900"
"A12866";"1";"N";"A12866";"481";"5.9900";"2.9900"
"A12867";"1";"N";"A12867";"482";"5.9900";"2.9900"
"A12867";"1";"N";"A12867";"483";"5.9900";"2.9900"
"A12868";"1";"N";"A12868";"484";"5.9900";"2.9900"
"A12869";"1";"N";"A12869";"485";"5.9900";"2.9900"
"A12870";"1";"N";"A12870";"486";"5.9900";"2.9900"
"A12871";"1";"N";"A12871";"487";"5.9900";"2.9900"
"A12872";"1";"N";"A12872";"488";"5.9900";"2.9900"
"A12873";"1";"N";"A12873";"489";"5.9900";"2.9900"
"A12874";"1";"N";"A12874";"490";"5.9900";"2.9900"
"A12875";"1";"N";"A12875";"491";"5.9900";"2.9900"
"A12876";"1";"N";"A12876";"492";"5.9900";"2.9900"
"A12876";"1";"N";"A12876";"493";"5.9900";"2.9900"
"A12878";"1";"N";"A12878";"494";"5.9900";"2.9900"
"A12879";"1";"N";"A12879";"495";"5.9900";"2.9900"
"A12880";"1";"N";"A12880";"496";"5.9900";"2.9900"
"A12881";"1";"N";"A12881";"497";"5.9900";"2.9900"
"A12882";"1";"N";"A12882";"498";"5.9900";"2.9900"
"A12882";"1";"N";"A12882";"499";"5.9900";"2.9900"
"A12883";"1";"N";"A12883";"500";"5.9900";"2.9900"
"A12884";"1";"N";"A12884";"501";"5.9900";"2.9900"
"A12885";"1";"N";"A12885";"502";"5.9900";"2.9900"
"A12885";"1";"N";"A12885";"503";"5.9900";"2.9900"
"A12886";"1";"N";"A12886";"504";"5.9900";"2.9900"
"A12886";"1";"N";"A12886";"505";"5.9900";"2.9900"
"A12887";"1";"N";"A12887";"506";"5.9900";"2.9900"
"A12888";"1";"N";"A12888";"507";"5.9900";"2.9900"
"A12889";"1";"N";"A12889";"508";"5.9900";"2.9900"
"A12889";"1";"N";"A12889";"509";"5.9900";"2.9900"
"A12890";"1";"N";"A12890";"510";"5.9900";"2.9900"
"A12890";"1";"N";"A12890";"511";"5.9900";"2.9900"
"A12891";"1";"N";"A12891";"512";"5.9900";"2.9900"
"A12892";"1";"N";"A12892";"513";"5.9900";"2.9900"
"A12893";"1";"N";"A12893";"514";"7.9900";"2.9900"
"A12893";"1";"N";"A12893";"515";"7.9900";"2.9900"
"A12894";"1";"N";"A12894";"516";"5.9900";"2.9900"
"A12895";"1";"N";"A12895";"517";"5.9900";"2.9900"
"A12895";"1";"N";"A12895";"518";"5.9900";"2.9900"
"A12896";"1";"N";"A12896";"519";"5.9900";"2.9900"
"A12896";"1";"N";"A12896";"520";"5.9900";"2.9900"
"A12897";"1";"N";"A12897";"521";"7.9900";"2.9900"
"A12898";"1";"N";"A12898";"522";"5.9900";"2.9900"
"A12899";"1";"N";"A12899";"523";"7.9900";"2.9900"
"A12899";"1";"N";"A12899";"524";"7.9900";"2.9900"
"A12900";"1";"N";"A12900";"525";"5.9900";"2.9900"
"A12901";"1";"N";"A12901";"526";"7.9900";"2.9900"
"A12901";"1";"N";"A12901";"527";"7.9900";"2.9900"
"A12901";"1";"N";"A12901";"528";"7.9900";"2.9900"
"A12902";"1";"N";"A12902";"529";"7.9900";"2.9900"
"A12903";"1";"N";"A12903";"530";"5.9900";"2.9900"
"A12903";"1";"N";"A12903";"531";"5.9900";"2.9900"
"A12904";"1";"N";"A12904";"532";"4.9900";"2.9900"
"A12904";"1";"N";"A12904";"533";"4.9900";"2.9900"
"A12904";"1";"N";"A12904";"534";"4.9900";"2.9900"
"A12905";"1";"N";"A12905";"535";"7.9900";"2.9900"
"A12905";"1";"N";"A12905";"536";"7.9900";"2.9900"
"A12905";"1";"N";"A12905";"537";"7.9900";"2.9900"
"A12905";"1";"N";"A12905";"538";"7.9900";"2.9900"
"A12906";"1";"N";"A12906";"539";"7.9900";"2.9900"
"A12907";"1";"N";"A12907";"540";"7.9900";"2.9900"
"A12907";"1";"N";"A12907";"541";"7.9900";"2.9900"
"A12907";"1";"N";"A12907";"542";"7.9900";"2.9900"
"A12907";"1";"N";"A12907";"543";"7.9900";"2.9900"
"A12907";"1";"N";"A12907";"544";"7.9900";"2.9900"
"A12908";"1";"N";"A12908";"545";"5.9900";"2.9900"
"A12908";"1";"N";"A12908";"546";"5.9900";"2.9900"
"A12909";"1";"N";"A12909";"547";"5.9900";"2.9900"
"A12909";"1";"N";"A12909";"548";"5.9900";"2.9900"
"A12910";"1";"N";"A12910";"549";"5.9900";"2.9900"
"A12910";"1";"N";"A12910";"550";"5.9900";"2.9900"
"A12911";"1";"N";"A12911";"551";"5.9900";"2.9900"
"A12912";"1";"N";"A12912";"552";"5.9900";"2.9900"
"A12912";"1";"N";"A12912";"553";"5.9900";"2.9900"
"A12913";"1";"N";"A12913";"554";"5.9900";"2.9900"
"A12913";"1";"N";"A12913";"555";"5.9900";"2.9900"
"A12914";"1";"N";"A12914";"556";"5.9900";"2.9900"
"A12914";"1";"N";"A12914";"557";"5.9900";"2.9900"
"A12915";"1";"N";"A12915";"558";"5.9900";"2.9900"
"A12916";"1";"N";"A12916";"559";"5.9900";"2.9900"
"A12916";"1";"N";"A12916";"560";"5.9900";"2.9900"
"A12917";"1";"N";"A12917";"561";"5.9900";"2.9900"
"A12918";"1";"N";"A12918";"562";"4.9900";"2.9900"
"A12919";"1";"N";"A12919";"563";"5.9900";"2.9900"
"A12920";"1";"N";"A12920";"564";"7.9900";"2.9900"
"A12920";"1";"N";"A12920";"565";"7.9900";"2.9900"
"A12921";"1";"N";"A12921";"566";"5.9900";"2.9900"
"A12922";"1";"N";"A12922";"567";"5.9900";"2.9900"
"A12923";"1";"N";"A12923";"568";"5.9900";"2.9900"
"A12924";"1";"N";"A12924";"569";"5.9900";"2.9900"
"A12925";"1";"N";"A12925";"570";"5.9900";"2.9900"
"A12926";"1";"N";"A12926";"571";"5.9900";"2.9900"
"A12926";"1";"N";"A12926";"572";"5.9900";"2.9900"
"A12927";"1";"N";"A12927";"573";"5.9900";"2.9900"
"A12928";"1";"N";"A12928";"574";"5.9900";"2.9900"
"A12929";"1";"N";"A12929";"575";"5.9900";"2.9900"
"A12929";"1";"N";"A12929";"576";"5.9900";"2.9900"
"A12930";"1";"N";"A12930";"577";"5.9900";"2.9900"
"A12930";"1";"N";"A12930";"578";"5.9900";"2.9900"
"A12932";"1";"N";"A12932";"579";"5.9900";"2.9900"
"A12933";"1";"N";"A12933";"580";"5.9900";"2.9900"
"A12933";"1";"N";"A12933";"581";"5.9900";"2.9900"
"A12934";"1";"N";"A12934";"582";"5.9900";"2.9900"
"A12934";"1";"N";"A12934";"583";"5.9900";"2.9900"
"A12936";"1";"N";"A12936";"584";"5.9900";"2.9900"
"A12936";"1";"N";"A12936";"585";"5.9900";"2.9900"
"A12937";"1";"N";"A12937";"586";"5.9900";"2.9900"
"A12937";"1";"N";"A12937";"587";"5.9900";"2.9900"
"A12938";"1";"N";"A12938";"588";"5.9900";"2.9900"
"A12938";"1";"N";"A12938";"589";"5.9900";"2.9900"
"A12939";"1";"N";"A12939";"590";"5.9900";"2.9900"
"A12939";"1";"N";"A12939";"591";"5.9900";"2.9900"
"A12940";"1";"N";"A12940";"592";"5.9900";"2.9900"
"A12941";"1";"N";"A12941";"593";"5.9900";"2.9900"
"A12941";"1";"N";"A12941";"594";"5.9900";"2.9900"
"A12942";"1";"N";"A12942";"595";"5.9900";"2.9900"
"A12942";"1";"N";"A12942";"596";"5.9900";"2.9900"
"A12944";"1";"N";"A12944";"597";"5.9900";"2.9900"
"A12944";"1";"N";"A12944";"598";"5.9900";"2.9900"
"A12945";"1";"N";"A12945";"599";"5.9900";"2.9900"
"A12946";"1";"N";"A12946";"600";"5.9900";"2.9900"
"A12946";"1";"N";"A12946";"601";"5.9900";"2.9900"
"A12947";"1";"N";"A12947";"602";"7.9900";"2.9900"
"A12948";"1";"N";"A12948";"603";"5.9900";"2.9900"
"A12949";"1";"N";"A12949";"604";"5.9900";"2.9900"
"A12949";"1";"N";"A12949";"605";"5.9900";"2.9900"
"A12950";"1";"N";"A12950";"606";"7.9900";"2.9900"
"A12950";"1";"N";"A12950";"607";"7.9900";"2.9900"
"A12950";"1";"N";"A12950";"608";"7.9900";"2.9900"
"A12950";"1";"N";"A12950";"609";"7.9900";"2.9900"
"A12950";"1";"N";"A12950";"610";"7.9900";"2.9900"
"A12951";"1";"N";"A12951";"611";"7.9900";"2.9900"
"A12951";"1";"N";"A12951";"612";"7.9900";"2.9900"
"A12952";"1";"N";"A12952";"613";"5.9900";"2.9900"
"A12953";"1";"N";"A12953";"614";"5.9900";"2.9900"
"A12953";"1";"N";"A12953";"615";"5.9900";"2.9900"
"A12954";"1";"N";"A12954";"616";"4.9900";"2.9900"
"A12954";"1";"N";"A12954";"617";"4.9900";"2.9900"
"A12956";"1";"N";"A12956";"618";"5.9900";"2.9900"
"A12957";"1";"N";"A12957";"619";"5.9900";"2.9900"
"A12957";"1";"N";"A12957";"620";"5.9900";"2.9900"
"A12958";"1";"N";"A12958";"621";"5.9900";"2.9900"
"A12959";"1";"N";"A12959";"622";"5.9900";"2.9900"
"A12960";"1";"N";"A12960";"623";"5.9900";"2.9900"
"A12960";"1";"N";"A12960";"624";"5.9900";"2.9900"
"A12961";"1";"N";"A12961";"625";"5.9900";"2.9900"
"A12962";"1";"N";"A12962";"626";"5.9900";"2.9900"
"A12962";"1";"N";"A12962";"627";"5.9900";"2.9900"
"A12963";"1";"N";"A12963";"628";"5.9900";"2.9900"
"A12963";"1";"N";"A12963";"629";"5.9900";"2.9900"
"A12964";"1";"N";"A12964";"630";"5.9900";"2.9900"
"A12964";"1";"N";"A12964";"631";"5.9900";"2.9900"
"A12966";"1";"N";"A12966";"632";"5.9900";"2.9900"
"A12967";"1";"N";"A12967";"633";"5.9900";"2.9900"
"A12967";"1";"N";"A12967";"634";"5.9900";"2.9900"
